+--------------------------------------------------+------------------------+-----------------------+------------------------+
|                     formula                      |   operand 1 nnz (%)    |   operand 2 nnz (%)   |     result nnz (%)     |
|      ĔĤ,ĤĪÕŚiŁeơÙĔñĲŸűƮƐ->ĔĤĪÕŚiŁeơÙñĲŸűƮƐ       |     3 / 4 (75.00)      |  1832 / 65536 (2.80)  |  1696 / 65536 (2.59)   |
|                   ƑƐƏ,ƑƐƏ->ƑƐƏ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ƑƐƏ,Ƒ->ƐƏ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|      ƐƏ,ĔĤĪÕŚiŁeơÙñĲŸűƮƐ->ƏĔĤĪÕŚiŁeơÙñĲŸűƮ       |     2 / 4 (50.00)      |  1696 / 65536 (2.59)  |  1696 / 65536 (2.59)   |
|      ƏĔĤĪÕŚiŁeơÙñĲŸűƮ,ơĤ->ƏĔĤĪÕŚiŁeơÙñĲŸűƮ       |  1696 / 65536 (2.59)   |     3 / 4 (75.00)     |  1632 / 65536 (2.49)   |
|      ƏĔĤĪÕŚiŁeơÙñĲŸűƮ,ƏĪ->ƏĔĤĪÕŚiŁeơÙñĲŸűƮ       |  1632 / 65536 (2.49)   |     3 / 4 (75.00)     |  1596 / 65536 (2.44)   |
|       ƏĔĤĪÕŚiŁeơÙñĲŸűƮ,ƏĤ->ĔĤĪÕŚiŁeơÙñĲŸűƮ       |  1596 / 65536 (2.44)   |     3 / 4 (75.00)     |  1040 / 32768 (3.17)   |
|       ĔĤĪÕŚiŁeơÙñĲŸűƮ,ơŵ->ĔĤĪÕŚiŁeÙñĲŸűƮŵ        |  1040 / 32768 (3.17)   |     3 / 4 (75.00)     |  1120 / 32768 (3.42)   |
|       ĔĤĪÕŚiŁeÙñĲŸűƮŵ,űŵ->ĔĤĪÕŚiŁeÙñĲŸűƮŵ        |  1120 / 32768 (3.42)   |     3 / 4 (75.00)     |   896 / 32768 (2.73)   |
|                   ųŲű,ųŲű->ųŲű                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ųŲű,ų->Ųű                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ųű,ŊŲ->űŊ                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|       űŊ,ĔĤĪÕŚiŁeÙñĲŸűƮŵ->ŊĔĤĪÕŚiŁeÙñĲŸƮŵ        |     3 / 4 (75.00)      |   896 / 32768 (2.73)  |   896 / 32768 (2.73)   |
|                   ŌŋŊ,ŌŋŊ->ŌŋŊ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ŌŋŊ,Ō->ŋŊ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    ŋŊ,Łŋ->ŊŁ                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|       ŊŁ,ŊĔĤĪÕŚiŁeÙñĲŸƮŵ->ŊŁĔĤĪÕŚieÙñĲŸƮŵ        |     3 / 4 (75.00)      |   896 / 32768 (2.73)  |   720 / 32768 (2.20)   |
|        ŊŁĔĤĪÕŚieÙñĲŸƮŵ,Ŋi->ŁĔĤĪÕŚieÙñĲŸƮŵ        |   720 / 32768 (2.20)   |     3 / 4 (75.00)     |   560 / 16384 (3.42)   |
|                   ēĒđ,ēĒđ->ēĒđ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ēĒđ,ē->Ēđ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ēđ,ÕĒ->đÕ                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|        đÕ,ŁĔĤĪÕŚieÙñĲŸƮŵ->đŁĔĤĪŚieÙñĲŸƮŵ         |     3 / 4 (75.00)      |   560 / 16384 (3.42)  |   720 / 16384 (4.39)   |
|        đŁĔĤĪŚieÙñĲŸƮŵ,đĤ->đŁĔĤĪŚieÙñĲŸƮŵ         |   720 / 16384 (4.39)   |     3 / 4 (75.00)     |   576 / 16384 (3.52)   |
|         đŁĔĤĪŚieÙñĲŸƮŵ,đĪ->ŁĔĤĪŚieÙñĲŸƮŵ         |   576 / 16384 (3.52)   |     3 / 4 (75.00)     |   360 / 8192 (4.39)    |
|         ŁĔĤĪŚieÙñĲŸƮŵ,ÁĤ->ŁĔĤĪŚieÙñĲŸƮŵÁ         |   360 / 8192 (4.39)    |     3 / 4 (75.00)     |   576 / 16384 (3.52)   |
|                   īĪĩ,īĪĩ->īĪ                    |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     4 / 4 (100.00)     |
|                     īĪ,ī->Ī                      |     4 / 4 (100.00)     |     1 / 2 (50.00)     |     2 / 2 (100.00)     |
|                     Ī,ÁĪ->ĪÁ                     |     2 / 2 (100.00)     |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|        ĪÁ,ŁĔĤĪŚieÙñĲŸƮŵÁ->ĪÁŁĔĤŚieÙñĲŸƮŵ         |     3 / 4 (75.00)      |   576 / 16384 (3.52)  |   576 / 16384 (3.52)   |
|        ĪÁŁĔĤŚieÙñĲŸƮŵ,ÅÁ->ĪÁŁĔĤŚieÙñĲŸƮŵÅ        |   576 / 16384 (3.52)   |     3 / 4 (75.00)     |   936 / 32768 (2.86)   |
|       ĪÁŁĔĤŚieÙñĲŸƮŵÅ,ÅÄ->ĪÁŁĔĤŚieÙñĲŸƮŵÅÄ       |   936 / 32768 (2.86)   |     3 / 4 (75.00)     |  1512 / 65536 (2.31)   |
|      ĪÁŁĔĤŚieÙñĲŸƮŵÅÄ,ÄÃ->ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃ      |  1512 / 65536 (2.31)   |     3 / 4 (75.00)     |  2088 / 131072 (1.59)  |
|     ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃ,ĔÃ->ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃ      |  2088 / 131072 (1.59)  |     3 / 4 (75.00)     |  1872 / 131072 (1.43)  |
|     ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃ,ÄÀ->ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃÀ     |  1872 / 131072 (1.43)  |     3 / 4 (75.00)     |  2808 / 262144 (1.07)  |
|    ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃÀ,ÀĤ->ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃÀ     |  2808 / 262144 (1.07)  |     3 / 4 (75.00)     |  2520 / 262144 (0.96)  |
|    ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃÀ,ÀĪ->ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃÀ     |  2520 / 262144 (0.96)  |     3 / 4 (75.00)     |  2520 / 262144 (0.96)  |
|    ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃÀ,Áĉ->ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃÀĉ    |  2520 / 262144 (0.96)  |     3 / 4 (75.00)     |  4176 / 524288 (0.80)  |
|   ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃÀĉ,Àĉ->ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃÀĉ    |  4176 / 524288 (0.80)  |     3 / 4 (75.00)     |  3852 / 524288 (0.73)  |
|                   ÆÃÀ,ÆÃÀ->ÆÃÀ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|   ÆÃÀ,ĪÁŁĔĤŚieÙñĲŸƮŵÅÄÃÀĉ->ÆÃĪÁŁĔĤŚieÙñĲŸƮŵÅÄĉ   |     6 / 8 (75.00)      |  3852 / 524288 (0.73) |  4248 / 524288 (0.81)  |
|  ÆÃĪÁŁĔĤŚieÙñĲŸƮŵÅÄĉ,ÇÁÆ->ÆÃĪÁŁĔĤŚieÙñĲŸƮŵÅÄĉÇ   |  4248 / 524288 (0.81)  |     7 / 8 (87.50)     | 5832 / 1048576 (0.56)  |
|  ÆÃĪÁŁĔĤŚieÙñĲŸƮŵÅÄĉÇ,ÇÁÄ->ÆÃĪŁĔĤŚieÙñĲŸƮŵÅÄĉÇ   | 5832 / 1048576 (0.56)  |     7 / 8 (87.50)     |  4320 / 524288 (0.82)  |
|    ÆÃĪŁĔĤŚieÙñĲŸƮŵÅÄĉÇ,ÇÆÄ->ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇ    |  4320 / 524288 (0.82)  |     7 / 8 (87.50)     |  2664 / 131072 (2.03)  |
|     ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇ,Âĉ->ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂ     |  2664 / 131072 (2.03)  |     3 / 4 (75.00)     |  4104 / 262144 (1.57)  |
|    ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂ,ÂĪ->ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂ     |  4104 / 262144 (1.57)  |     3 / 4 (75.00)     |  3816 / 262144 (1.46)  |
|    ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂ,ÂĤ->ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂ     |  3816 / 262144 (1.46)  |     3 / 4 (75.00)     |  3528 / 262144 (1.35)  |
|    ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂ,áÙ->ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂá    |  3528 / 262144 (1.35)  |     3 / 4 (75.00)     |  5536 / 524288 (1.06)  |
|   ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂá,ái->ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂá    |  5536 / 524288 (1.06)  |     3 / 4 (75.00)     |  5536 / 524288 (1.06)  |
|   ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂá,áŸ->ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂá    |  5536 / 524288 (1.06)  |     3 / 4 (75.00)     |  4620 / 524288 (0.88)  |
|  ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂá,ÈÂÇ->ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂáÈ   |  4620 / 524288 (0.88)  |     7 / 8 (87.50)     | 6724 / 1048576 (0.64)  |
|                    È,ÈÇÅ->ÈÇÅ                    |     1 / 2 (50.00)      |     7 / 8 (87.50)     |     3 / 8 (37.50)      |
|  ÈÇÅ,ÃĪŁĔĤŚieÙñĲŸƮŵÅĉÇÂáÈ->ÈÅÃĪŁĔĤŚieÙñĲŸƮŵĉÂá   |     3 / 8 (37.50)      | 6724 / 1048576 (0.64) |  1666 / 524288 (0.32)  |
|    ÈÅÃĪŁĔĤŚieÙñĲŸƮŵĉÂá,ÈÂÅ->ÃĪŁĔĤŚieÙñĲŸƮŵĉá     |  1666 / 524288 (0.32)  |     7 / 8 (87.50)     |   936 / 65536 (1.43)   |
|      ÃĪŁĔĤŚieÙñĲŸƮŵĉá,âŸ->ÃĪŁĔĤŚieÙñĲŸƮŵĉáâ      |   936 / 65536 (1.43)   |     3 / 4 (75.00)     |  1528 / 131072 (1.17)  |
|     ÃĪŁĔĤŚieÙñĲŸƮŵĉáâ,âÙ->ÃĪŁĔĤŚieÙñĲŸƮŵĉáâ      |  1528 / 131072 (1.17)  |     3 / 4 (75.00)     |  1368 / 131072 (1.04)  |
|     ÃĪŁĔĤŚieÙñĲŸƮŵĉáâ,âi->ÃĪŁĔĤŚieÙñĲŸƮŵĉáâ      |  1368 / 131072 (1.04)  |     3 / 4 (75.00)     |  1368 / 131072 (1.04)  |
|     ÃĪŁĔĤŚieÙñĲŸƮŵĉáâ,ĸÙ->ÃĪŁĔĤŚieñĲŸƮŵĉáâĸ      |  1368 / 131072 (1.04)  |     3 / 4 (75.00)     |  2160 / 131072 (1.65)  |
|     ÃĪŁĔĤŚieñĲŸƮŵĉáâĸ,ĸi->ÃĪŁĔĤŚieñĲŸƮŵĉáâĸ      |  2160 / 131072 (1.65)  |     3 / 4 (75.00)     |  2160 / 131072 (1.65)  |
|                   ĺĹĸ,ĺĹĸ->ĺĹĸ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ĺĹĸ,ĺ->Ĺĸ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ĺĸ,ĲĹ->ĸĲ                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|      ĸĲ,ÃĪŁĔĤŚieñĲŸƮŵĉáâĸ->ĲÃĪŁĔĤŚieñŸƮŵĉáâ      |     3 / 4 (75.00)      |  2160 / 131072 (1.65) |  1112 / 65536 (1.70)   |
|                   ŹŸŷ,ŹŸŷ->ŹŸŷ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ŹŸŷ,Ź->Ÿŷ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|      Ÿŷ,ĲÃĪŁĔĤŚieñŸƮŵĉáâ->ŷĲÃĪŁĔĤŚieñƮŵĉáâ       |     2 / 4 (50.00)      |  1112 / 65536 (1.70)  |  1112 / 65536 (1.70)   |
|      ŷĲÃĪŁĔĤŚieñƮŵĉáâ,ŷi->ŷĲÃĪŁĔĤŚieñƮŵĉáâ       |  1112 / 65536 (1.70)   |     3 / 4 (75.00)     |  1080 / 65536 (1.65)   |
|      ŷĲÃĪŁĔĤŚieñƮŵĉáâ,ŷĤ->ŷĲÃĪŁĔĤŚieñƮŵĉáâ       |  1080 / 65536 (1.65)   |     3 / 4 (75.00)     |   824 / 65536 (1.26)   |
|      ŷĲÃĪŁĔĤŚieñƮŵĉáâ,ŷŵ->ŷĲÃĪŁĔĤŚieñƮŵĉáâ       |   824 / 65536 (1.26)   |     3 / 4 (75.00)     |   664 / 65536 (1.01)   |
|      ŷĲÃĪŁĔĤŚieñƮŵĉáâ,ŷĪ->ŷĲÃĪŁĔĤŚieñƮŵĉáâ       |   664 / 65536 (1.01)   |     3 / 4 (75.00)     |   664 / 65536 (1.01)   |
|       ŷĲÃĪŁĔĤŚieñƮŵĉáâ,ŷÃ->ĲÃĪŁĔĤŚieñƮŵĉáâ       |   664 / 65536 (1.01)   |     3 / 4 (75.00)     |   400 / 32768 (1.22)   |
|                   ŶŵŴ,ŶŵŴ->ŶŵŴ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ŶŵŴ,Ŷ->ŵŴ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|       ŵŴ,ĲÃĪŁĔĤŚieñƮŵĉáâ->ŴĲÃĪŁĔĤŚieñƮĉáâ        |     2 / 4 (50.00)      |   400 / 32768 (1.22)  |   400 / 32768 (1.22)   |
|       ŴĲÃĪŁĔĤŚieñƮĉáâ,ŴĤ->ŴĲÃĪŁĔĤŚieñƮĉáâ        |   400 / 32768 (1.22)   |     3 / 4 (75.00)     |   360 / 32768 (1.10)   |
|                   ȏȎȍ,ȏȎȍ->ȏȎȍ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ȏȎȍ,ȏ->Ȏȍ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ȏȍ,ȍi->Ȏi                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    Ȏi,ŴȎ->iŴ                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    iŴ,Ŵi->iŴ                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|       iŴ,ŴĲÃĪŁĔĤŚieñƮĉáâ->iŴĲÃĪŁĔĤŚeñƮĉáâ        |     3 / 4 (75.00)      |   360 / 32768 (1.10)  |   352 / 32768 (1.07)   |
|        iŴĲÃĪŁĔĤŚeñƮĉáâ,ŴĪ->iĲÃĪŁĔĤŚeñƮĉáâ        |   352 / 32768 (1.07)   |     3 / 4 (75.00)     |   312 / 16384 (1.90)   |
|        iĲÃĪŁĔĤŚeñƮĉáâ,ĔĞ->iĲÃĪŁĔĤŚeñƮĉáâĞ        |   312 / 16384 (1.90)   |     3 / 4 (75.00)     |   510 / 32768 (1.56)   |
|       iĲÃĪŁĔĤŚeñƮĉáâĞ,Ĕħ->iĲÃĪŁĔĤŚeñƮĉáâĞħ       |   510 / 32768 (1.56)   |     3 / 4 (75.00)     |   906 / 65536 (1.38)   |
|      iĲÃĪŁĔĤŚeñƮĉáâĞħ,Ĕĭ->iĲÃĪŁĔĤŚeñƮĉáâĞħĭ      |   906 / 65536 (1.38)   |     3 / 4 (75.00)     |  1698 / 131072 (1.30)  |
|     iĲÃĪŁĔĤŚeñƮĉáâĞħĭ,hĤ->iĲÃĪŁĔĤŚeñƮĉáâĞħĭh     |  1698 / 131072 (1.30)  |     3 / 4 (75.00)     |  3076 / 262144 (1.17)  |
|    iĲÃĪŁĔĤŚeñƮĉáâĞħĭh,hÃ->iĲÃĪŁĔĤŚeñƮĉáâĞħĭh     |  3076 / 262144 (1.17)  |     3 / 4 (75.00)     |  2724 / 262144 (1.04)  |
|                   jih,jih->jih                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    jih,j->ih                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|    ih,iĲÃĪŁĔĤŚeñƮĉáâĞħĭh->ihĲÃĪŁĔĤŚeñƮĉáâĞħĭ     |     2 / 4 (50.00)      |  2724 / 262144 (1.04) |  1122 / 262144 (0.43)  |
|    ihĲÃĪŁĔĤŚeñƮĉáâĞħĭ,hĪ->ihĲÃĪŁĔĤŚeñƮĉáâĞħĭ     |  1122 / 262144 (0.43)  |     3 / 4 (75.00)     |  1122 / 262144 (0.43)  |
|    ihĲÃĪŁĔĤŚeñƮĉáâĞħĭ,ĚĤ->ihĲÃĪŁĔĤŚeñƮĉáâĞħĭĚ    |  1122 / 262144 (0.43)  |     3 / 4 (75.00)     |  2180 / 524288 (0.42)  |
|   ihĲÃĪŁĔĤŚeñƮĉáâĞħĭĚ,ĚĪ->ihĲÃĪŁĔĤŚeñƮĉáâĞħĭĚ    |  2180 / 524288 (0.42)  |     3 / 4 (75.00)     |  2180 / 524288 (0.42)  |
|   ihĲÃĪŁĔĤŚeñƮĉáâĞħĭĚ,Ěħ->ihĲÃĪŁĔĤŚeñƮĉáâĞħĭĚ    |  2180 / 524288 (0.42)  |     3 / 4 (75.00)     |  1708 / 524288 (0.33)  |
|                   ĜěĚ,ĜěĚ->ĜěĚ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ĜěĚ,Ĝ->ěĚ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    ěĚ,Ĕě->ĚĔ                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|   ĚĔ,ihĲÃĪŁĔĤŚeñƮĉáâĞħĭĚ->ĚĔihĲÃĪŁĤŚeñƮĉáâĞħĭ    |     3 / 4 (75.00)      |  1708 / 524288 (0.33) |  1594 / 524288 (0.30)  |
|    ĚĔihĲÃĪŁĤŚeñƮĉáâĞħĭ,Ěĭ->ĔihĲÃĪŁĤŚeñƮĉáâĞħĭ    |  1594 / 524288 (0.30)  |     3 / 4 (75.00)     |  1122 / 262144 (0.43)  |
|                   ĮĭĬ,ĮĭĬ->ĮĭĬ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ĮĭĬ,Į->ĭĬ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|    ĭĬ,ĔihĲÃĪŁĤŚeñƮĉáâĞħĭ->ĬĔihĲÃĪŁĤŚeñƮĉáâĞħ     |     2 / 4 (50.00)      |  1122 / 262144 (0.43) |  1122 / 262144 (0.43)  |
|    ĬĔihĲÃĪŁĤŚeñƮĉáâĞħ,ĬĤ->ĬĔihĲÃĪŁĤŚeñƮĉáâĞħ     |  1122 / 262144 (0.43)  |     3 / 4 (75.00)     |  1090 / 262144 (0.42)  |
|     ĬĔihĲÃĪŁĤŚeñƮĉáâĞħ,ĬĪ->ĔihĲÃĪŁĤŚeñƮĉáâĞħ     |  1090 / 262144 (0.42)  |     3 / 4 (75.00)     |  618 / 131072 (0.47)   |
|     ĔihĲÃĪŁĤŚeñƮĉáâĞħ,ėĤ->ĔihĲÃĪŁĤŚeñƮĉáâĞħė     |  618 / 131072 (0.47)   |     3 / 4 (75.00)     |  1204 / 262144 (0.46)  |
|                   ęĘė,ęĘė->ęĘė                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ęĘė,ę->Ęė                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ęė,ĔĘ->ėĔ                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|    ėĔ,ĔihĲÃĪŁĤŚeñƮĉáâĞħė->ėĔihĲÃĪŁĤŚeñƮĉáâĞħ     |     3 / 4 (75.00)      |  1204 / 262144 (0.46) |  1090 / 262144 (0.42)  |
|     ėĔihĲÃĪŁĤŚeñƮĉáâĞħ,ėĪ->ĔihĲÃĪŁĤŚeñƮĉáâĞħ     |  1090 / 262144 (0.42)  |     3 / 4 (75.00)     |  618 / 131072 (0.47)   |
|     ĔihĲÃĪŁĤŚeñƮĉáâĞħ,Ĕİ->ihĲÃĪŁĤŚeñƮĉáâĞħİ      |  618 / 131072 (0.47)   |     3 / 4 (75.00)     |  1008 / 131072 (0.77)  |
|     ihĲÃĪŁĤŚeñƮĉáâĞħİ,ĝħ->ihĲÃĪŁĤŚeñƮĉáâĞħİĝ     |  1008 / 131072 (0.77)  |     3 / 4 (75.00)     |  1512 / 262144 (0.58)  |
|    ihĲÃĪŁĤŚeñƮĉáâĞħİĝ,ĝĪ->ihĲÃĪŁĤŚeñƮĉáâĞħİĝ     |  1512 / 262144 (0.58)  |     3 / 4 (75.00)     |  1496 / 262144 (0.57)  |
|                   ğĞĝ,ğĞĝ->ğĞĝ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ğĞĝ,ğ->Ğĝ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|    Ğĝ,ihĲÃĪŁĤŚeñƮĉáâĞħİĝ->ĞĝihĲÃĪŁĤŚeñƮĉáâħİ     |     2 / 4 (50.00)      |  1496 / 262144 (0.57) |  748 / 262144 (0.29)   |
|    ĞĝihĲÃĪŁĤŚeñƮĉáâħİ,ĝĤ->ĞĝihĲÃĪŁĤŚeñƮĉáâħİ     |  748 / 262144 (0.29)   |     3 / 4 (75.00)     |  740 / 262144 (0.28)   |
|     ĞĝihĲÃĪŁĤŚeñƮĉáâħİ,ĝİ->ĞihĲÃĪŁĤŚeñƮĉáâħİ     |  740 / 262144 (0.28)   |     3 / 4 (75.00)     |  622 / 131072 (0.47)   |
|                   ıİį,ıİį->ıİį                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ıİį,ı->İį                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|     İį,ĞihĲÃĪŁĤŚeñƮĉáâħİ->įĞihĲÃĪŁĤŚeñƮĉáâħ      |     2 / 4 (50.00)      |  622 / 131072 (0.47)  |  622 / 131072 (0.47)   |
|     įĞihĲÃĪŁĤŚeñƮĉáâħ,įĤ->įĞihĲÃĪŁĤŚeñƮĉáâħ      |  622 / 131072 (0.47)   |     3 / 4 (75.00)     |  606 / 131072 (0.46)   |
|      įĞihĲÃĪŁĤŚeñƮĉáâħ,įĪ->ĞihĲÃĪŁĤŚeñƮĉáâħ      |  606 / 131072 (0.46)   |     3 / 4 (75.00)     |   370 / 65536 (0.56)   |
|      ĞihĲÃĪŁĤŚeñƮĉáâħ,ľi->ĞihĲÃĪŁĤŚeñƮĉáâħľ      |   370 / 65536 (0.56)   |     3 / 4 (75.00)     |  706 / 131072 (0.54)   |
|                   ĴĳĲ,ĴĳĲ->ĴĲ                    |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     4 / 4 (100.00)     |
|                     ĴĲ,Ĵ->Ĳ                      |     4 / 4 (100.00)     |     1 / 2 (50.00)     |     2 / 2 (100.00)     |
|                     Ĳ,ĲĿ->ĲĿ                     |     2 / 2 (100.00)     |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                   ŀĿľ,ŀĿľ->ŀĿľ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ŀĿľ,ŀ->Ŀľ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ŀľ,ĲĿ->ľĲ                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|     ľĲ,ĞihĲÃĪŁĤŚeñƮĉáâħľ->ľĲĞihÃĪŁĤŚeñƮĉáâħ      |     3 / 4 (75.00)      |  706 / 131072 (0.54)  |  610 / 131072 (0.47)   |
|      ľĲĞihÃĪŁĤŚeñƮĉáâħ,ľñ->ĲĞihÃĪŁĤŚeñƮĉáâħ      |  610 / 131072 (0.47)   |     3 / 4 (75.00)     |   370 / 65536 (0.56)   |
|                   ķĶĵ,ķĶĵ->ķĶĵ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ķĶĵ,ķ->Ķĵ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ķĵ,ĲĶ->ĵĲ                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|      ĵĲ,ĲĞihÃĪŁĤŚeñƮĉáâħ->ĵĞihÃĪŁĤŚeñƮĉáâħ       |     3 / 4 (75.00)      |   370 / 65536 (0.56)  |   548 / 65536 (0.84)   |
|                   ȉȈȇ,ȉȈȇ->ȉȈȇ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ȉȈȇ,ȉ->Ȉȇ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ȉȇ,ȇi->Ȉi                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    Ȉi,ĵȈ->iĵ                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    iĵ,ĵi->iĵ                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|      iĵ,ĵĞihÃĪŁĤŚeñƮĉáâħ->iĵĞhÃĪŁĤŚeñƮĉáâħ       |     3 / 4 (75.00)      |   548 / 65536 (0.84)  |   514 / 65536 (0.78)   |
|      iĵĞhÃĪŁĤŚeñƮĉáâħ,hǆ->iĵĞhÃĪŁĤŚeñƮĉáâħǆ      |   514 / 65536 (0.78)   |     3 / 4 (75.00)     |  548 / 131072 (0.42)   |
|                   ǐǏǎ,ǐǏǎ->ǐǏǎ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
